,
京劇,京劇
,
,
,
,
,
https://www.youtube.com/embed/095P56HmU1A,斬黃袍
,
https://www.youtube.com/embed/Rp1bHeMBUeE,武家坡
,
https://www.youtube.com/embed/po290DWtjaQ,蘇三起解
,
https://www.youtube.com/embed/MS6_WTbymQo,鳳還巢
,
https://www.youtube.com/embed/zsheQmiYVLA,龍鳳呈祥
,
https://www.youtube.com/embed/hw9F2T8SHnk,珠帘寨
,
https://www.youtube.com/embed/qDVB9ZKiQUQ,四郎探母
,
https://www.youtube.com/embed/gSIUwfGW-vU,楊門女將
,
https://www.youtube.com/embed/RN6Trv9VJys,大破銅網陣
,
https://www.youtube.com/embed/-NKUX0cOjFw,武家坡、赤桑鎮、大登殿
,
https://www.youtube.com/embed/2pPvCvcZL3c,鎖麟囊
,
https://www.youtube.com/embed/V55eZx2VATc,戰宛城
,
https://www.youtube.com/embed/w2qgBbR4gpY,青石山、徐策跑城、壯別、遊龍戲鳳、雁蕩山
,
https://www.youtube.com/embed/2VmbefDfs5E,四進士
,
https://www.youtube.com/embed/ZC-8coHRmW0,華容道
,
https://www.youtube.com/embed/aSrjvw_aP0k,武松
,
https://www.youtube.com/embed/9_uv0Hs9VYs,黃鶴樓
,
https://www.youtube.com/embed/_NalaD5qnH0,失空斬上
,
https://www.youtube.com/embed/_SKjeauVPuU,失空斬下
