,,
,上古時代,
,,
,監視裝置,
" http://www.baike.com/wiki/%E7%9E%AD%E6%9C%9B%E5%A1%94",瞭望塔,
,,
,指示裝置,
" http://zh.wikipedia.org/wiki/%E7%81%AF%E5%A1%94",燈塔,
,,
,,
,,
,,
,秘密通訊協定,"{""expand"":""false""}"
" http://ctext.org/liu-tao/yin-fu/zh",陰符,"{""target"":""_blank""}"
http://ctext.org/liu-tao/yin-shu/zh,陰書,"{""target"":""_blank""}"
