,
g0v,零時政府
,
,
,使用
open_data,開放資料
open_source,開放源碼
,
,
,
,創造
free_software,自由軟體
,
,態度
anarchy,安那其
activism,行動主義
,
,
,形成
crowdmedia,群眾媒體
