,
,社會心理學
,
" http://zh.wikipedia.org/zh/%E7%A4%BE%E4%BC%9A%E5%BF%83%E7%90%86%E5%AD%A6",社會心理學
,
,大眾影響力
,
" http://zh.wikipedia.org/wiki/%E6%97%81%E8%A7%82%E8%80%85%E6%95%88%E5%BA%94",旁觀者效應
" http://zh.wikipedia.org/wiki/%E6%96%87%E5%8C%96%E8%AA%8D%E5%90%8C",文化認同
,
,
,利他行為
" http://zh.wikipedia.org/wiki/%E5%88%A9%E4%BB%96%E4%B8%BB%E4%B9%89",利他行為
,
,
,
,小眾影響力
,
" http://en.wikipedia.org/wiki/Serge_Moscovici",Moscovici
" http://en.wikipedia.org/wiki/Conversion_theory_of_minority_influence",歸化理論
