,
,仿生學
,
" http://zh.wikipedia.org/zh-tw/%E4%BB%BF%E7%94%9F%E5%AD%A6",仿生學
,
,
,
,蟲形
" https://player.vimeo.com/video/54867900",goQbot
" https://www.youtube.com/embed/_hqS93Y1cI0",goQbot
" http://iopscience.iop.org/1748-3190/6/2/026007",goQbot
,
,
,
,飛行器
" https://www.youtube.com/embed/d4rQXV8mLJY",三環飛行器
,
,
,細部動作
" https://www.youtube.com/embed/vu6APoC0IOA",仿手指
